Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_WEIGHTED_SAN,SUM_SYN_ANT_WEIGHTED_LOEWE,SUM_SYN_ANT_WEIGHTED_BLISS,SUM_SYN_ANT_WEIGHTED_HSA,QA
nitd609_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,artemether,0.05,0.01,0.0153141367298256,8.71247932317099,0.088392365495743,0.00223932737308843,9.99999999999989,0,0,-30.8277984996496,-13.5079585539142,-13.2564152244321,-3
nitd609_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,artemether,0.05,0.01,0.014280822477561,9.99999999999995,20.2378026738321,0.00208365193402065,10,9.00774541397961,0,-6.28716454271194,5.63780136492078,7.97374963241737,-1
nitd609_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,artenimol,0.025,0.01,0.000930206052347677,2.05974396459463,44.2235090368801,1,0,100,0,-8214.9423213028,-8214.9423213028,-8214.9423213028,-1
nitd609_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,artenimol,0.025,0.01,0.00210910086794828,4.16051942329393,0.303746528714749,0.00163611239301987,9.46380144969559,0,0,-27.6638521593005,-6.87623637595105,-6.47628483111892,-3
nitd609_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,artenimol,0.025,0.01,0.0034521339390158,2.89380568005925,5.88005038002469,0.00184133199651323,9.99999999999999,5.07979830175894,0,-28.9601708016165,-15.6097431987599,-13.949143093177,-1
nitd609_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,artesunate,0.05,0.01,0.00820527926032111,10,61.4435080122136,0.00203154472374836,8.7913811653919,0,0,-5378.96488302594,-5375.96104471648,-5374.81135079255,-1
nitd609_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,artesunate,0.05,0.01,0.00653028412001738,1.12557164025637,0,0.00208871394131687,10,0,0,-95.2810977279327,-77.679600759496,-75.1089599270104,-3
nitd609_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,artesunate,0.05,0.01,0.00729660003442148,9.99999999999923,7.17517909705918,0.00152978076282225,9.99999999999998,0,0,-45.8288365289217,-21.1239485818396,-20.2709220109779,-1
nitd609_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,atovaquone,0.0125,0.005,0.000461188668463089,1.59355682220482,5.2489215244759,0.00058423631588106,9.99999999999997,0.208791110053197,0,-16.423341974656,-6.60416574733479,-2.14787665596661,-3
nitd609_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,atovaquone,0.025,0.01,0.0038562594867864,1.59688283954499,1.460078586527,0.00149993706053932,7.15290343413163,0,0,-16.7543185663036,-1.66308821719051,0.550152007099864,1
nitd609_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,atovaquone,0.025,0.01,0.00125538610332575,4.61504417642562,17.0488212388719,0.00100776474924126,9.9999999999999,26.5908497415875,0,-32.3434761349648,-31.8811013203141,-21.5190558237981,-1
nitd609_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,halofantrine,0.025,0.005,0.000464185323481832,3.26484777987615,0,0.000741397105992722,5.56478128476436,0.264753850087096,0,-34.050412938431,-17.714084461727,-15.594567776092,1
nitd609_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,halofantrine,0.025,0.005,0.000681317957218397,2.73394612900465,0,0.00129907192833574,9.99999999999998,1.36862884719094,0,-26.8061664963172,-10.1357962749093,-8.67269820362416,1
nitd609_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,halofantrine,0.025,0.005,0.00171841631842374,5.44226805162062,0,0.000756015211648519,9.99999999999999,0,0,-48.3902138872178,-21.7324447670566,-21.1757297676469,-3
nitd609_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,lumefantrine,0.025,0.005,0.00284217143350438,4.43816763742397,1.63960905342622,0.000377395154319398,1.05680793213259,0,0,-18.709513126935,-9.58567739283383,-1.75507571281939,1
nitd609_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,lumefantrine,0.05,0.01,0.0117100334870239,2.40421080609025,0,0.00214152995387326,10,0,0,-28.4470923314081,-12.6667200837067,-11.1362658528545,-3
nitd609_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,lumefantrine,0.05,0.01,0.0120794506134995,10,25.7149845309121,0.00217502908383309,10,2.82022496171214,0,-30.0911662492513,-19.6368018529242,-18.3403653758336,-1
nitd609_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,proguanil,0.0875,0.005,0.0225672702392433,1.65326795871476,16.0707116055275,0.00058517640784369,4.13595990116061,0,0,-14.5354603565934,-5.17477478623077,-0.548408750047514,1
nitd609_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,nitd609,proguanil,0.175,0.01,0.110578797198589,3.22755029631871,26.5214069341534,0.00158341639370061,7.68798771226727,0,0,-29.7519277698471,-11.1049903599471,-9.80099569998341,-3
nitd609_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,nitd609,proguanil,0.175,0.01,0.0569865694958261,1.83708894589245,11.4668363040334,0.00214338091769367,1.43559373559828,0,0,-57.7555053862163,-52.5028596215395,-40.4763705999455,-1
nvpauy922_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,artemether,0.05,0.5,0.0198397586440847,9.99999999999989,73.9602537995772,0.263237753160414,3.05418948000854,0,0,-8926.50352958589,-8924.16991396807,-8922.74368127343,-1
nvpauy922_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,artemether,0.05,0.5,0.0299318492667765,3.21536409118829,70.7458401810743,0.0822954616714167,3.71078200116506,0.854808730604051,0,-2.50206636485632,0.372668335752616,1.79695372351143,-3
nvpauy922_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,artemether,0.05,0.5,0.0182601751045999,8.17328441301119,8.90988845733069,0.0598537595108858,2.55675267212348,0,0,-22.0792168227006,-11.2206661244765,-9.76551376406501,-1
nvpauy922_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,artenimol,0.025,0.5,0.00172929474904607,9.99999999999999,24.6845055952477,0.073985749027302,9.99999976425462,78.565648685542,0,-107.963864532486,-109.430631736155,-105.284539877148,-1
nvpauy922_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,artenimol,0.025,0.5,0.00161622757960534,4.10243725029345,0,0.0755290240633084,2.74308516499407,0,0,-8.6481462508295,4.88774673452049,8.47484211457123,1
nvpauy922_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,artenimol,0.025,0.5,0.00175291589348236,2.77184056349235,2.44189264538489,0.0465559073463345,2.4321573549114,10.8534771524973,0,-18.2210837750578,-10.45143035183,-3.46393652696525,-1
nvpauy922_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,artesunate,0.05,0.5,0.019291696072167,10,64.6607503704407,0.11233202078832,2.11735352850586,0,0,22.861331856444,23.5213590936686,28.349394464428,-1
nvpauy922_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,artesunate,0.05,0.5,0.0135047615522131,9.99999999999993,3.04889210091893,0.0822382883823075,3.7868235785558,0.577822486406654,0,-42.2474002093551,-18.3308338211384,-17.0428087623407,1
nvpauy922_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,artesunate,0.05,0.5,0.00527883223028476,3.5729725282128,18.3857248756728,0.0584730956016398,1.51897143015812,0,0,-29.3954467784718,-25.0792166659059,-11.0997595737439,-1
nvpauy922_nanchangmycin_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,nanchangmycin,0.01,0.5,1,0,100,0.0789268519345362,2.28425277597789,0,0,-102.603937351267,-102.603937351267,-102.603937351267,-1
nvpauy922_nanchangmycin_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,nanchangmycin,0.01,0.5,0.000519330010328784,2.86481774047244,3.42184754670269,0.0626277143970389,3.43569411010417,1.74409971218633,0,-20.1016433889778,-7.565723907263,-2.64409306357262,1
nvpauy922_nanchangmycin_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,nanchangmycin,0.01,0.5,0.00032531289615684,2.89204245307925,22.6765211633005,0.0302077151162723,9.99999999999999,7.21432627653197,0,-25.6739933476769,-19.1914618648087,-11.9801014062186,-1
nvpauy922_nvpbgt226_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpauy922,nvpbgt226,0.01,0.5,1,0,100,1,0,100,0,-117.21365402358,-117.21365402358,-117.21365402358,-1
nvpauy922_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpauy922,nvpbgt226,0.01,0.5,0.00218373026121587,6.12232354343415,10.5184687517696,0.0817898016886166,3.28503950500115,0.297445453192435,0,-24.1402699647576,-8.24543358045871,-6.25281955688736,1
nvpauy922_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpauy922,nvpbgt226,0.01,0.5,0.00111422916719461,10,18.1956788981284,0.0672930480308067,3.34206723271032,9.09230308064331,0,-23.5341637776911,-17.9488528643666,-10.2613110909468,-1
nvpbgt226_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,artemether,0.05,0.01,0.020343443039457,9.99999999999996,85.4234778343446,1,0,100,0,-5802.18554434147,-5802.18554434147,-5802.18554434147,-1
nvpbgt226_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,artemether,0.05,0.01,0.023057940969983,5.8381433688708,0,0.00197553186006281,6.39285863869981,11.0657286210862,0,-5.19096903719411,7.52955690705339,10.047791498478,-3
nvpbgt226_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,artemether,0.05,0.01,0.0132087281694987,9.99999999999673,19.9618397446873,0.00149387558253983,9.99999999999868,26.6873406669764,0,-47.0674258104451,-35.2342828130664,-30.2827500596721,-1
nvpbgt226_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,artenimol,0.025,0.01,0.00246602448525453,4.43118550119682,0.726248683472797,0.00239288907243065,4.88346286395888,2.01719109265603,0,-12.9202256961254,0.333528959924691,1.93871542396137,1
nvpbgt226_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,artenimol,0.025,0.01,0.00298551731193903,9.99999999999998,32.6117429271238,0.00115546999464778,9.99999999999999,25.7167526671044,0,-35.6262690595273,-33.4587302959786,-22.2528064636916,-1
nvpbgt226_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,artesunate,0.05,0.01,1,0,100,0.00286916350187919,1.48599879143507,0,0,-39.2151705517674,-39.2151705517674,-39.2151705517674,-1
nvpbgt226_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,artesunate,0.05,0.01,0.010171783832581,3.99388441779993,0,0.00185828564994712,3.54336052667461,8.35829661566646,0,-52.5014433680822,-32.3297832475317,-29.071568675334,1
nvpbgt226_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,artesunate,0.05,0.01,0.0118736240598471,9.99999999999982,13.8507641758659,0.000656255070091193,9.99999999999994,8.34169248877978,0,-41.6578525151834,-25.7470649419407,-21.9356925355867,-1
nvpbgt226_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,atovaquone,0.025,0.01,0.0249999999999982,9.99999999999999,29.2131731543038,1,0,100,0,-6383.26832319701,-6383.26832319701,-6383.26832319701,-1
nvpbgt226_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,atovaquone,0.025,0.01,0.00396780001940273,1.60714739728064,1.49277719218063,0.00269359330430471,3.92710835130409,8.71627108459535,0,-2.1336957409992,5.64298032649988,13.1887255942094,1
nvpbgt226_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,atovaquone,0.025,0.01,0.000367088083846281,9.99999999999993,40.1138771339393,0.00125362822855941,9.99999999999987,16.9120080439037,0,-47.9524922230983,-48.4914391115754,-36.2832962733343,-1
nvpbgt226_chloroquine_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,chloroquine,0.125,0.005,0.0259376889729745,3.79227451401898,0,0.000483195397299105,1.95132331358418,0,0,-50.832691431983,-33.1487982480517,-27.213574597006,1
nvpbgt226_chloroquine_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,chloroquine,0.5,0.01,0.320883133968546,8.20133525794011,0,0.00182848848298476,4.35694760062118,12.3301745101498,0,-28.1066712179713,-7.27711263125114,-6.81126362830212,1
nvpbgt226_chloroquine_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,chloroquine,0.5,0.01,0.0200518480892671,6.05880295900862,8.04451594752396,0.00100296070601305,9.99999999999992,9.39323044656233,0,-30.4878044881492,-14.291719443661,-9.46578171090676,-1
nvpbgt226_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,lumefantrine,0.05,0.01,1,0,100,0.00817987746257166,3.6509352184275,33.5726410340281,0,-191.573056566661,-191.573056566661,-191.573056566661,-1
nvpbgt226_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,lumefantrine,0.05,0.01,0.0125427426426318,2.98657396799232,0,0.00241171129058583,9.99999999999984,11.413005020514,0,-12.6353806647354,-0.850996925528806,2.308185830219,1
nvpbgt226_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,lumefantrine,0.05,0.01,0.00979531350213136,9.99999999999998,36.781709913573,0.00132168746575855,9.99999999999997,24.4686613878871,0,-94.3096150946741,-82.0285668762169,-77.3592268735134,-1
nvpbgt226_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,mefloquine,0.25,0.01,0.143841940460531,3.2089240207737,0,0.00208134783449189,6.64910067907046,75.4369676862946,0,-123.035889212017,-122.674527274731,-120.560644711777,-1
nvpbgt226_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,mefloquine,0.25,0.01,0.0365255006346557,2.98196164652651,0,0.00204439526382619,6.46811746132532,12.9288985850195,0,-3.50994479916529,3.55193469261171,6.90205520945507,1
nvpbgt226_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,mefloquine,0.25,0.01,0.0344827878592978,2.91720040673659,0,0.00114297239001828,4.6735464108702,8.92933377586561,0,-107.256421713527,-98.7466714644948,-93.3501266761554,-1
nvpbgt226_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,nvpbgt226,methyleneblue,0.075,0.01,0.0075176041647869,9.99999999999995,69.5168103040739,0.00232648698487666,9.99999999999381,0,0,58.2177384607453,58.1385582146639,60.8018146496305,-1
nvpbgt226_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,methyleneblue,0.075,0.01,0.0210250277814378,5.53115982616893,2.7156029494378,0.00210736984990407,9.10396035478988,12.6885782316666,0,-24.6412066016879,-9.62647718411399,-8.08385404385768,1
nvpbgt226_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,methyleneblue,0.075,0.01,0.0113901974434889,9.99999999999998,9.20280339041924,0.000588298593846893,9.99999999999984,52.9441315624525,0,-182.528140161523,-175.493168878361,-171.136370028825,-1
nvpbgt226_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,nvpbgt226,nitd609,0.01,0.01,0.00189856698600005,10,0,0.0018918145144664,4.80801302494334,5.88917348497327,0,-27.5370219499779,-8.48580503653497,-8.01117364917804,1
nvpbgt226_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,nvpbgt226,nitd609,0.01,0.01,0.00189206409548306,10,2.31629406584959,0.000980640339008582,3.39110503437261,17.5742825332571,0,-69.7993263734378,-51.6852272405669,-50.6594924689113,-1
panobinostatlbh589_amodiaquine_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,amodiaquine,0.25,0.5,0.0655379531231966,9.99999999999978,3.20618532594275,0.0936509813215666,9.99999999999986,78.1781910717425,0,-136.772767651108,-136.016028620124,-134.570569882553,-1
panobinostatlbh589_amodiaquine_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,amodiaquine,0.25,0.5,0.190721082788328,9.99999999999998,0,0.0673648863510297,2.76791731260426,0.157386748549848,0,-16.108538805904,-1.42536337182952,-1.1191577481884,1
panobinostatlbh589_amodiaquine_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,amodiaquine,0.25,0.5,0.100294299705666,10,3.16682812306316,0.0630886708641342,1.670713641018,0,0,-27.3118360466337,-14.0188550295782,-12.3939662339643,-1
panobinostatlbh589_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,artemether,0.05,0.5,0.0266909470343262,9.99999999999344,85.0069733636886,0.165683910600866,4.63085119593806,0.289744147243398,0,-54.7234314447627,-52.8354586720576,-51.8985679372769,-1
panobinostatlbh589_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,artemether,0.05,0.5,0.0157152220860618,7.8520615554118,0.307906829785531,0.0906628513664762,2.12873651657961,0,0,-38.7262579725006,-17.0008642414454,-15.5293061018158,1
panobinostatlbh589_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,artemether,0.05,0.5,0.00939161280424507,3.15733191844922,5.93587288086133,0.0474738436867393,3.1428319063151,3.94415492592992,0,-48.4500385516755,-36.2527950210216,-30.9343589617943,-1
panobinostatlbh589_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,artenimol,0.025,0.5,0.00427969899059883,9.99999999999996,57.2628796269741,0.34188595380129,9.07500379578082,0,0,-201.551434441639,-196.691801435883,-195.833751782549,-1
panobinostatlbh589_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,artenimol,0.025,0.5,0.00289428889495255,4.83260398718243,3.11583793120291,0.0729615130345096,2.70470104262664,0.620822847998403,0,-54.13345931959,-34.6113750805629,-30.4465419013858,1
panobinostatlbh589_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,artenimol,0.025,0.5,0.00433281546031518,3.19114748242828,6.06880525783879,0.0397411633792249,2.0136981285944,19.9822867696827,0,-52.406522001253,-44.3186451076599,-34.7143990840667,-1
panobinostatlbh589_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,artesunate,0.025,0.25,0.00201415634859107,4.98201204973759,1.16095031267689,0.0240441000375531,3.44185263160269,2.30472901839734,0,-16.2619566393322,-2.74294828459082,-0.0521624595939345,1
panobinostatlbh589_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,artesunate,0.05,0.5,0.0166003537758478,6.98385924191065,1.74986802566774,0.0793121530863848,2.30814576193472,0,0,-17.3721129256055,-0.14878599488661,1.65224569004212,1
panobinostatlbh589_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,artesunate,0.05,0.5,0.00526392773008245,1.2929814013951,0,0.0499714399228527,2.68028109609876,4.58874691058764,0,-81.3550122884105,-71.7239145907315,-59.8904754658875,-1
panobinostatlbh589_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,atovaquone,0.025,0.5,1,0,100,0.0872480258256734,10,67.8844869987131,0,-5054.4557291429,-5054.4557291429,-5054.4557291429,-1
panobinostatlbh589_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,atovaquone,0.025,0.5,0.00402786626644939,1.94502510220127,5.73686709840694,0.0656886599780439,2.75505955960579,2.75968172170509,0,-9.62871338830755,-2.73313831003402,4.63358670586492,1
panobinostatlbh589_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,atovaquone,0.025,0.5,0.000773835739853342,9.99999999999997,10.9278855294882,0.0570520999500062,1.99498679503763,1.82221959535064,0,-10.9666827102695,-3.4235924357821,3.96924049373719,-1
panobinostatlbh589_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,halofantrine,0.025,0.25,0.000457058660066443,1.291650373548,0,0.0163590051539925,1.24873918322085,0,0,4.18817889529448,-2.33742468342596,17.6823999858427,-3
panobinostatlbh589_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,lumefantrine,0.05,0.5,0.0499999999999809,4.55798217816187,60.7670466864141,0.130673934107361,9.99999999999983,0,0,-105.42171765881,-102.591768879237,-102.058342637351,-1
panobinostatlbh589_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,lumefantrine,0.05,0.5,0.0149200417649896,4.391859005302,2.81217859119277,0.091618884417446,3.48293272381766,1.55375802017905,0,-13.4436546042264,-1.97063180523663,0.513432644225619,1
panobinostatlbh589_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,lumefantrine,0.05,0.5,0.0111241148582772,9.99999999999999,9.20807252511181,0.0620828909850409,2.05178333770133,0,0,-18.3401254716232,-8.9527492567113,-4.12665850137966,-3
panobinostatlbh589_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,panobinostatlbh589,nitd609,0.005,0.25,0.000640951874118152,7.02580511687,0,0.0268546976515211,3.95114274629459,2.11798634271154,0,-33.0182032694633,-13.9555074726858,-12.3769362125082,1
panobinostatlbh589_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,panobinostatlbh589,nitd609,0.01,0.5,0.0020511035003642,9.94952675318996,0.202878779364107,0.0857384194629156,3.51120452443128,2.2946490938983,0,-27.1028428324184,-11.8206072289723,-10.7292791383,-3
panobinostatlbh589_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,panobinostatlbh589,nitd609,0.01,0.5,0.00166849656195805,10,9.30717428325466,0.051400199938984,2.13962680887707,8.06056599263799,0,-28.8987462017962,-13.1987126196617,-8.41828707257311,-1
perhexiline_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,perhexiline,artemether,0.05,10,0.0177867257543316,9.99999999999986,7.79461548272998,1,0,100,0,-8105.48129775607,-8105.48129775607,-8105.48129775607,-1
