drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,sample,variable,value,bliss,num_drugs,loewe
0.023996,CIP,0.0029333,ERY,7.33e-05,FUD,0.0,LZD,0.00224,MUP,0.0,TET,0.062221,TMP,0.0,FEP,0.0058663,IPM,0.0,none,SA,norm_gr_1,0.9059133586811369,0.08117922833466906,6.0,-0.2424746644256125
0.029328,CIP,0.0048,ERY,0.00015333,FUD,0.0,LZD,0.0033333,MUP,0.0,TET,0.075554,TMP,0.0,FEP,0.0063996,IPM,0.0,none,SA,norm_gr_1,0.8583860750190697,0.11276016965645153,6.0,-0.28107967897168723
0.036437,CIP,0.0079999,ERY,0.00030666,FUD,0.0,LZD,0.0047999,MUP,0.0,TET,0.09333,TMP,0.0,FEP,0.0069328,IPM,0.0,none,SA,norm_gr_1,0.7030634203069475,0.23261601582227476,6.0,-0.2681917017752504
0.045323,CIP,0.012933,ERY,0.00061999,FUD,0.0,LZD,0.0074664,MUP,0.0,TET,0.11555,TMP,0.0,FEP,0.0074661,IPM,0.0,none,SA,norm_gr_1,0.3719093866072427,0.48612785076797693,6.0,-0.20855364697520826
0.056874,CIP,0.0212,ERY,0.0012,FUD,0.0,LZD,0.011199,MUP,0.0,TET,0.14666,TMP,0.0,FEP,0.008266,IPM,0.0,none,SA,norm_gr_1,0.28343021477524555,0.4093847830685562,6.0,-0.26281934572132637
0.0702,CIP,0.034665,ERY,0.0025332,FUD,0.0,LZD,0.016532,MUP,0.0,TET,0.18221,TMP,0.0,FEP,0.0090659,IPM,0.0,none,SA,norm_gr_1,0.11018010227995646,0.3252701740598891,6.0,-0.22893130154946095
0.08708,CIP,0.055997,ERY,0.0050661,FUD,0.0,LZD,0.02453,MUP,0.0,TET,0.22664,TMP,0.0,FEP,0.0095991,IPM,0.0,none,SA,norm_gr_1,0.03739772282935102,0.14075037711749652,6.0,-0.18991396052202886
0.10751,CIP,0.093325,ERY,0.010265,FUD,0.0,LZD,0.03626,MUP,0.0,TET,0.2844,TMP,0.0,FEP,0.010666,IPM,0.0,none,SA,norm_gr_1,0.05699411793426915,-0.029109944555214838,6.0,-0.3433481305246645
0.012443,CIP,0.00066667,ERY,0.0,FUD,0.00026667,LZD,0.00069333,MUP,4e-05,TET,0.0,TMP,0.76209,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.995040930053593,0.0030306201017675782,6.0,-0.24576789883736994
0.015998,CIP,0.0010667,ERY,0.0,FUD,0.0008,LZD,0.0010133,MUP,7.33e-05,TET,0.0,TMP,0.81267,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,1.000594376617477,-0.004632793173818706,6.0,
0.019552,CIP,0.0018667,ERY,0.0,FUD,0.0013333,LZD,0.00152,MUP,0.00014,TET,0.0,TMP,0.86858,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.976659168984686,0.014898401410056161,6.0,-0.2581322384912367
0.023996,CIP,0.0029333,ERY,0.0,FUD,0.0026667,LZD,0.00224,MUP,0.00026667,TET,0.0,TMP,0.92714,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9934207603914736,-0.010766797718892884,6.0,-0.5298561044800905
0.029328,CIP,0.0048,ERY,0.0,FUD,0.0050667,LZD,0.0033333,MUP,0.00051999,TET,0.0,TMP,0.98836,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.8870035427310182,0.07709247024716981,6.0,-0.2504018920701057
0.036437,CIP,0.0079999,ERY,0.0,FUD,0.0098666,LZD,0.0047999,MUP,0.0010066,TET,0.0,TMP,1.0549,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.7690014557727918,0.1555935134055323,6.0,-0.24674577700354988
0.045323,CIP,0.012933,ERY,0.0,FUD,0.018666,LZD,0.0074664,MUP,0.0019999,TET,0.0,TMP,1.1267,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.62605010273034,0.21476600238821086,6.0,-0.26773759954199733
0.056874,CIP,0.0212,ERY,0.0,FUD,0.035466,LZD,0.011199,MUP,0.0037331,TET,0.0,TMP,1.2039,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.4891245607929461,0.19230352581279997,6.0,-0.30562468132288856
0.0702,CIP,0.034665,ERY,0.0,FUD,0.069331,LZD,0.016532,MUP,0.0073323,TET,0.0,TMP,1.2837,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.19153093763696838,0.24453828206894745,6.0,-0.23615398276387367
0.08708,CIP,0.055997,ERY,0.0,FUD,0.12799,LZD,0.02453,MUP,0.014129,TET,0.0,TMP,1.3715,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,7.40816356658507e-13,0.1743255301663925,6.0,1.2702866166342432
0.10751,CIP,0.093325,ERY,0.0,FUD,0.2453,LZD,0.03626,MUP,0.027452,TET,0.0,TMP,1.4645,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.03320185234906046,-0.003222363973655301,6.0,-0.2072692889026933
0.012443,CIP,0.0,ERY,6.67e-06,FUD,0.00026667,LZD,0.00069333,MUP,0.0,TET,0.031111,TMP,0.76209,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9992282474052882,-0.0011160387194907306,6.0,-0.4957664584044319
0.015998,CIP,0.0,ERY,2e-05,FUD,0.0008,LZD,0.0010133,MUP,0.0,TET,0.038889,TMP,0.81267,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9954179887480509,0.0006000200733679018,6.0,-0.40127298152278734
0.019552,CIP,0.0,ERY,4e-05,FUD,0.0013333,LZD,0.00152,MUP,0.0,TET,0.048888,TMP,0.86858,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9374512452027809,0.054330243691273816,6.0,-0.21278505230075975
0.023996,CIP,0.0,ERY,7.33e-05,FUD,0.0026667,LZD,0.00224,MUP,0.0,TET,0.062221,TMP,0.92714,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9752197137113211,0.007678283503123717,6.0,-0.3940610224213289
0.029328,CIP,0.0,ERY,0.00015333,FUD,0.0050667,LZD,0.0033333,MUP,0.0,TET,0.075554,TMP,0.98836,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.8096787290947289,0.1553990060416912,6.0,-0.24376054365311056
0.036437,CIP,0.0,ERY,0.00030666,FUD,0.0098666,LZD,0.0047999,MUP,0.0,TET,0.09333,TMP,1.0549,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.7978715646389815,0.12970261219165458,6.0,-0.3190779509402481
0.045323,CIP,0.0,ERY,0.00061999,FUD,0.018666,LZD,0.0074664,MUP,0.0,TET,0.11555,TMP,1.1267,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.674450758584298,0.17296979126029588,6.0,-0.3422204074755387
0.056874,CIP,0.0,ERY,0.0012,FUD,0.035466,LZD,0.011199,MUP,0.0,TET,0.14666,TMP,1.2039,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.6065127860505329,0.08537750301443503,6.0,-0.4090897544500297
0.0702,CIP,0.0,ERY,0.0025332,FUD,0.069331,LZD,0.016532,MUP,0.0,TET,0.18221,TMP,1.2837,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.49930537840951006,-0.04849050502612817,6.0,-0.4628289225086877
0.08708,CIP,0.0,ERY,0.0050661,FUD,0.12799,LZD,0.02453,MUP,0.0,TET,0.22664,TMP,1.3715,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.1975451164392477,-0.011071849883142804,6.0,-0.3944318724791195
0.10751,CIP,0.0,ERY,0.010265,FUD,0.2453,LZD,0.03626,MUP,0.0,TET,0.2844,TMP,1.4645,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.05981308036844293,-0.02549715084950447,6.0,-0.3348045232807077
0.012443,CIP,0.0,ERY,6.67e-06,FUD,0.0,LZD,0.00069333,MUP,4e-05,TET,0.031111,TMP,0.76209,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9741471410858569,0.023966918368093393,6.0,-0.1487632748333272
0.015998,CIP,0.0,ERY,2e-05,FUD,0.0,LZD,0.0010133,MUP,7.33e-05,TET,0.038889,TMP,0.81267,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9384632974888036,0.05759734164345687,6.0,-0.14234984144253865
0.019552,CIP,0.0,ERY,4e-05,FUD,0.0,LZD,0.00152,MUP,0.00014,TET,0.048888,TMP,0.86858,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9847596967870752,0.0070927915582053025,6.0,-0.3567558535990295
0.023996,CIP,0.0,ERY,7.33e-05,FUD,0.0,LZD,0.00224,MUP,0.00026667,TET,0.062221,TMP,0.92714,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9659793430080038,0.017127207578240267,6.0,-0.35673328347451894
0.029328,CIP,0.0,ERY,0.00015333,FUD,0.0,LZD,0.0033333,MUP,0.00051999,TET,0.075554,TMP,0.98836,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.8847395587077033,0.08080704082994605,6.0,-0.30296103630982446
0.036437,CIP,0.0,ERY,0.00030666,FUD,0.0,LZD,0.0047999,MUP,0.0010066,TET,0.09333,TMP,1.0549,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.8001151777909014,0.12858536481454808,6.0,-0.3198066031289846
0.045323,CIP,0.0,ERY,0.00061999,FUD,0.0,LZD,0.0074664,MUP,0.0019999,TET,0.11555,TMP,1.1267,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.6922830891066675,0.15695595136876583,6.0,-0.3517793220080463
0.056874,CIP,0.0,ERY,0.0012,FUD,0.0,LZD,0.011199,MUP,0.0037331,TET,0.14666,TMP,1.2039,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.6215019486456724,0.07374944540886841,6.0,-0.4170163815310034
0.0702,CIP,0.0,ERY,0.0025332,FUD,0.0,LZD,0.016532,MUP,0.0073323,TET,0.18221,TMP,1.2837,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.47492661098092537,-0.020471238170011063,6.0,-0.4515057125830726
0.08708,CIP,0.0,ERY,0.0050661,FUD,0.0,LZD,0.02453,MUP,0.014129,TET,0.22664,TMP,1.3715,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.08044378947596037,0.10531722756434556,6.0,-0.2763734596277828
0.10751,CIP,0.0,ERY,0.010265,FUD,0.0,LZD,0.03626,MUP,0.027452,TET,0.2844,TMP,1.4645,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.1148426989523434,-0.08199348923382535,6.0,-0.42997834196712414
0.0,CIP,0.00066667,ERY,0.0,FUD,0.00026667,LZD,0.00069333,MUP,4e-05,TET,0.031111,TMP,0.0,FEP,0.0045331,IPM,0.0,none,SA,norm_gr_1,1.000816622126226,-0.0015303893627804932,6.0,
0.0,CIP,0.0010667,ERY,0.0,FUD,0.0008,LZD,0.0010133,MUP,7.33e-05,TET,0.038889,TMP,0.0,FEP,0.0050664,IPM,0.0,none,SA,norm_gr_1,1.0008190601971132,-0.002616436456299276,6.0,
0.0,CIP,0.0018667,ERY,0.0,FUD,0.0013333,LZD,0.00152,MUP,0.00014,TET,0.048888,TMP,0.0,FEP,0.005333,IPM,0.0,none,SA,norm_gr_1,1.000819097219624,-0.004834745081995329,6.0,
0.0,CIP,0.0029333,ERY,0.0,FUD,0.0026667,LZD,0.00224,MUP,0.00026667,TET,0.062221,TMP,0.0,FEP,0.0058663,IPM,0.0,none,SA,norm_gr_1,1.0008190963896888,-0.010446644550868744,6.0,
0.0,CIP,0.0048,ERY,0.0,FUD,0.0050667,LZD,0.0033333,MUP,0.00051999,TET,0.075554,TMP,0.0,FEP,0.0063996,IPM,0.0,none,SA,norm_gr_1,0.9970280764130999,-0.019313391162059212,6.0,-0.776934390096488
0.0,CIP,0.0079999,ERY,0.0,FUD,0.0098666,LZD,0.0047999,MUP,0.0010066,TET,0.09333,TMP,0.0,FEP,0.0069328,IPM,0.0,none,SA,norm_gr_1,0.8501673065467205,0.0989299041452052,6.0,-0.27881373439185714
0.0,CIP,0.012933,ERY,0.0,FUD,0.018666,LZD,0.0074664,MUP,0.0019999,TET,0.11555,TMP,0.0,FEP,0.0074661,IPM,0.0,none,SA,norm_gr_1,0.6618774310142378,0.22199994891695773,6.0,-0.25580116938924313
0.0,CIP,0.0212,ERY,0.0,FUD,0.035466,LZD,0.011199,MUP,0.0037331,TET,0.14666,TMP,0.0,FEP,0.008266,IPM,0.0,none,SA,norm_gr_1,0.24685156219246124,0.4906007021147663,6.0,-0.15114712085689802
0.0,CIP,0.034665,ERY,0.0,FUD,0.069331,LZD,0.016532,MUP,0.0073323,TET,0.18221,TMP,0.0,FEP,0.0090659,IPM,0.0,none,SA,norm_gr_1,0.06416660833435063,0.4234591398718358,6.0,-0.0771776853671679
0.0,CIP,0.055997,ERY,0.0,FUD,0.12799,LZD,0.02453,MUP,0.014129,TET,0.22664,TMP,0.0,FEP,0.0095991,IPM,0.0,none,SA,norm_gr_1,0.028708616741590986,0.18702094769300343,6.0,-0.07389548730254825
0.0,CIP,0.093325,ERY,0.0,FUD,0.2453,LZD,0.03626,MUP,0.027452,TET,0.2844,TMP,0.0,FEP,0.010666,IPM,0.0,none,SA,norm_gr_1,0.04754722888399303,-0.012123208575239672,6.0,-0.24781334232649843
0.012443,CIP,0.00066667,ERY,6.67e-06,FUD,0.00026667,LZD,0.00069333,MUP,4e-05,TET,0.031111,TMP,0.76209,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9937865994710438,0.004134695246476139,8.0,-0.3126073861845345
0.015998,CIP,0.0010667,ERY,2e-05,FUD,0.0008,LZD,0.0010133,MUP,7.33e-05,TET,0.038889,TMP,0.81267,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9634760242551936,0.032105192751813005,8.0,-0.21594057668221583
0.019552,CIP,0.0018667,ERY,4e-05,FUD,0.0013333,LZD,0.00152,MUP,0.00014,TET,0.048888,TMP,0.86858,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9859314527770349,0.0046908581332197885,8.0,-0.41536271863957197
0.023996,CIP,0.0029333,ERY,7.33e-05,FUD,0.0026667,LZD,0.00224,MUP,0.00026667,TET,0.062221,TMP,0.92714,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.9255737700131724,0.054739213710123025,8.0,-0.30970680613674556
0.029328,CIP,0.0048,ERY,0.00015333,FUD,0.0050667,LZD,0.0033333,MUP,0.00051999,TET,0.075554,TMP,0.98836,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.8243549520294796,0.1345837950635841,8.0,-0.29044396928153676
0.036437,CIP,0.0079999,ERY,0.00030666,FUD,0.0098666,LZD,0.0047999,MUP,0.0010066,TET,0.09333,TMP,1.0549,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.7212740561293652,0.19163065960857484,8.0,-0.3172365172231488
0.045323,CIP,0.012933,ERY,0.00061999,FUD,0.018666,LZD,0.0074664,MUP,0.0019999,TET,0.11555,TMP,1.1267,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.5820723281812418,0.23327783149851877,8.0,-0.3464598925326568
0.056874,CIP,0.0212,ERY,0.0012,FUD,0.035466,LZD,0.011199,MUP,0.0037331,TET,0.14666,TMP,1.2039,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.39693768164355614,0.23336712113075042,8.0,-0.36196786440394363
0.0702,CIP,0.034665,ERY,0.0025332,FUD,0.069331,LZD,0.016532,MUP,0.0073323,TET,0.18221,TMP,1.2837,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.3032417800831771,0.05614272215475369,8.0,-0.4218323133317432
0.08708,CIP,0.055997,ERY,0.0050661,FUD,0.12799,LZD,0.02453,MUP,0.014129,TET,0.22664,TMP,1.3715,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.3021404547941131,-0.19170081772932537,8.0,-0.5476330674296908
0.10751,CIP,0.093325,ERY,0.010265,FUD,0.2453,LZD,0.03626,MUP,0.027452,TET,0.2844,TMP,1.4645,FEP,0.0,IPM,0.0,none,SA,norm_gr_1,0.0437106496536218,-0.03300717543155918,8.0,-0.3543833206432033
0.012443,CIP,0.00066667,ERY,6.67e-06,FUD,0.00026667,LZD,0.00069333,MUP,4e-05,TET,0.031111,TMP,0.0,FEP,0.0045331,IPM,0.0,none,SA,norm_gr_1,1.000817233896962,-0.0018672493425139214,8.0,
0.015998,CIP,0.0010667,ERY,2e-05,FUD,0.0008,LZD,0.0010133,MUP,7.33e-05,TET,0.038889,TMP,0.0,FEP,0.0050664,IPM,0.0,none,SA,norm_gr_1,1.000819087477305,-0.003494048493308033,8.0,
0.019552,CIP,0.0018667,ERY,4e-05,FUD,0.0013333,LZD,0.00152,MUP,0.00014,TET,0.048888,TMP,0.0,FEP,0.005333,IPM,0.0,none,SA,norm_gr_1,0.9240105083954344,0.07009620923643956,8.0,-0.18832652454914525
0.023996,CIP,0.0029333,ERY,7.33e-05,FUD,0.0026667,LZD,0.00224,MUP,0.00026667,TET,0.062221,TMP,0.0,FEP,0.0058663,IPM,0.0,none,SA,norm_gr_1,0.9285677576540998,0.05777048877390045,8.0,-0.2917808517656556
0.029328,CIP,0.0048,ERY,0.00015333,FUD,0.0050667,LZD,0.0033333,MUP,0.00051999,TET,0.075554,TMP,0.0,FEP,0.0063996,IPM,0.0,none,SA,norm_gr_1,0.807755666487555,0.16128672495711238,8.0,-0.25777530374510615
0.036437,CIP,0.0079999,ERY,0.00030666,FUD,0.0098666,LZD,0.0047999,MUP,0.0010066,TET,0.09333,TMP,0.0,FEP,0.0069328,IPM,0.0,none,SA,norm_gr_1,0.5593666915284061,0.3704578496301476,8.0,-0.21784749650073448
0.045323,CIP,0.012933,ERY,0.00061999,FUD,0.018666,LZD,0.0074664,MUP,0.0019999,TET,0.11555,TMP,0.0,FEP,0.0074661,IPM,0.0,none,SA,norm_gr_1,0.3635782054585815,0.47913288068032883,8.0,-0.22489087296220017
0.056874,CIP,0.0212,ERY,0.0012,FUD,0.035466,LZD,0.011199,MUP,0.0037331,TET,0.14666,TMP,0.0,FEP,0.008266,IPM,0.0,none,SA,norm_gr_1,0.13560345836278984,0.5237378864213031,8.0,-0.18224267648841372
0.0702,CIP,0.034665,ERY,0.0025332,FUD,0.069331,LZD,0.016532,MUP,0.0073323,TET,0.18221,TMP,0.0,FEP,0.0090659,IPM,0.0,none,SA,norm_gr_1,0.09771397320051803,0.2797984979165645,8.0,-0.24016716338589872
0.08708,CIP,0.055997,ERY,0.0050661,FUD,0.12799,LZD,0.02453,MUP,0.014129,TET,0.22664,TMP,0.0,FEP,0.0095991,IPM,0.0,none,SA,norm_gr_1,0.05492782922940781,0.06757215052451894,8.0,-0.2656423374786986
0.10751,CIP,0.093325,ERY,0.010265,FUD,0.2453,LZD,0.03626,MUP,0.027452,TET,0.2844,TMP,0.0,FEP,0.010666,IPM,0.0,none,SA,norm_gr_1,0.06133600765057215,-0.05038464604512955,8.0,-0.4017750014486898
0.056,CHL,0.021066,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.888052505020938,0.06105056635857453,2.0,0.11402567672103173
0.085333,CHL,0.023999,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8554756569419906,0.07448614753955352,2.0,0.09805882522165654
0.12933,CHL,0.029332,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.9654832411063441,-0.07511259026837402,2.0,-0.33532311131686227
0.19733,CHL,0.034665,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.7909975176790024,0.04941300892637679,2.0,-0.007313417831085323
0.29332,CHL,0.039998,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.7291585251659439,0.05122284484129436,2.0,-0.022465605468524216
0.45331,CHL,0.045331,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.6576520138077913,0.047286055531501336,2.0,-0.03960072731588579
0.69329,CHL,0.05333,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.6952517487145758,-0.10188120568964765,2.0,-0.18507898700916772
1.0666,CHL,0.063996,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.5967146813459002,-0.14456466019590608,2.0,-0.20527582516490567
1.5997,CHL,0.074661,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.5169087181406209,-0.19544251661782108,2.0,-0.24109854260107663
2.4527,CHL,0.087992,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.39882600833233134,-0.20052362551734673,2.0,-0.24978932255521502
3.7319,CHL,0.10399,CIP,0.0,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.242386931741941,-0.13451704727117372,2.0,-0.19876674804620015
0.056,CHL,0.0,CIP,0.0082666,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.9912721783369361,0.003137981800897638,2.0,0.02341952197421867
0.085333,CHL,0.0,CIP,0.012533,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.9816169763488832,0.007849331550279892,2.0,0.049845852001084746
0.12933,CHL,0.0,CIP,0.018933,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.9535797014161193,0.026678801051087553,2.0,0.1313961172773191
0.19733,CHL,0.0,CIP,0.0288,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,1.0153791379193104,-0.05275511722116599,2.0,
0.29332,CHL,0.0,CIP,0.043732,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.9659208719595179,-0.03447436133953152,2.0,-0.3149378485266084
0.45331,CHL,0.0,CIP,0.063998,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.7318556219805427,0.14190372161781684,2.0,0.13675462815432457
0.69329,CHL,0.0,CIP,0.10133,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.6288874054060574,0.13882826903627177,2.0,0.0715929833544135
1.0666,CHL,0.0,CIP,0.15465,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.4292426527027104,0.1769950384910543,2.0,0.09951317449378612
1.5997,CHL,0.0,CIP,0.23464,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.33203317225427165,0.0765285125936982,2.0,0.028654975667638242
2.4527,CHL,0.0,CIP,0.35194,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.10838922269573643,0.11046020406155461,2.0,0.2107561309919655
3.7319,CHL,0.0,CIP,0.53319,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.05517140841737904,0.03605371475189781,2.0,0.2157702655965939
0.0,CHL,0.021066,CIP,0.0082666,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.871473395416147,0.08148644443179553,2.0,0.16173470411724372
0.0,CHL,0.023999,CIP,0.012533,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.9911046702399446,-0.05451023787289,2.0,-0.4435198242957311
0.0,CHL,0.029332,CIP,0.018933,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8365462080606855,0.06472968799376921,2.0,0.04523742244218235
0.0,CHL,0.034665,CIP,0.0288,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8068928471772504,0.05098140812919694,2.0,-0.0063675967800493945
0.0,CHL,0.039998,CIP,0.043732,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.9176305620469078,-0.1120998593644662,2.0,-0.2833342961201401
0.0,CHL,0.045331,CIP,0.063998,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.6868208992130546,0.0567583160708387,2.0,-0.04830192184176734
0.0,CHL,0.05333,CIP,0.10133,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.6350429209939034,0.0015953897761842306,2.0,-0.11072670217575109
0.0,CHL,0.063996,CIP,0.15465,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.5342530049738017,-0.042775039862583186,2.0,-0.14281058512967473
0.0,CHL,0.074661,CIP,0.23464,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.5168056052184418,-0.17712753506809953,2.0,-0.2407732430041906
0.0,CHL,0.087992,CIP,0.35194,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.36335630934006796,-0.16715235211292226,2.0,-0.23189306835658607
0.0,CHL,0.10399,CIP,0.53319,LZD,0.0,RIF,0.0,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.19814721843150634,-0.10583735160440609,2.0,-0.18675112722999385
0.0,CHL,0.021066,CIP,0.0,LZD,0.0,RIF,0.08266,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8880350734863461,0.06278482296838117,2.0,0.17102886965554673
0.0,CHL,0.023999,CIP,0.0,LZD,0.0,RIF,0.19196,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8796950809795279,0.05296785649324198,2.0,0.12387218654005243
0.0,CHL,0.029332,CIP,0.0,LZD,0.0,RIF,0.45046,TMP,0.0,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8571817922423012,0.03700149708491385,2.0,0.06599476163597436
